,source,target,num_games,min_path_length,max_path_length,mean_path_length,median_path_length,optimal_path_length
22914,Season,Spanish Armada,2,7,14,10.5,10.5,3.0
22915,Season,Western Front (World War I),1,4,4,4.0,4.0,3.0
22916,"Seattle, Washington",Insect,1,5,5,5.0,5.0,2.0
22917,"Seattle, Washington",M6 motorway,1,7,7,7.0,7.0,3.0
22918,"Seattle, Washington",Turkey,1,3,3,3.0,3.0,2.0
22919,Seawater,Keira Knightley,1,6,6,6.0,6.0,3.0
22920,Seawater,Oat,1,5,5,5.0,5.0,3.0
22921,Seawater,Otto von Bismarck,1,5,5,5.0,5.0,3.0
22922,Seawater,Pi,2,8,11,9.5,9.5,3.0
22923,Seawater,Tibet,5,5,10,6.4,6.0,3.0
22924,Seawater,Tower of London,3,4,6,4.666666666666667,4.0,3.0
22925,Seawater,Tripoli,1,5,5,5.0,5.0,3.0
22926,Second Boer War,American English,1,4,4,4.0,4.0,2.0
22927,Second Boer War,Chemistry,2,6,16,11.0,11.0,3.0
22928,Second Boer War,Indus River,1,4,4,4.0,4.0,2.0
22929,Second Boer War,Prostate cancer,1,6,6,6.0,6.0,3.0
22930,Second Congo War,A Christmas Carol,4,5,7,6.0,6.0,4.0
22931,Second Congo War,Greece,1,8,8,8.0,8.0,2.0
22932,Second Congo War,Music of Barbados,1,11,11,11.0,11.0,3.0
22933,Second Congo War,Supply and demand,1,5,5,5.0,5.0,3.0
22934,Second Crusade,Afghanistan,2,4,5,4.5,4.5,3.0
22935,Second Crusade,Emanuel Swedenborg,1,4,4,4.0,4.0,3.0
22936,Second Crusade,Iraq,1,5,5,5.0,5.0,2.0
22937,Second Crusade,New England Patriots,1,31,31,31.0,31.0,4.0
22938,Second Crusade,Snow,1,13,13,13.0,13.0,3.0
22939,Second Crusade,Spain,1,3,3,3.0,3.0,1.0
22940,Seed,Architecture,1,4,4,4.0,4.0,3.0
22941,Seed,Fyodor Dostoevsky,1,11,11,11.0,11.0,3.0
22942,Seed,Geology,1,4,4,4.0,4.0,2.0
22943,Seed,Iran,1,4,4,4.0,4.0,2.0
22944,Seed,Joseph Stalin,2,5,6,5.5,5.5,3.0
22945,Seed,Marshall Plan,1,6,6,6.0,6.0,3.0
22946,Seed,New York City,11,4,9,4.909090909090909,4.0,3.0
22947,Seinfeld,Carnivore,3,9,19,12.333333333333334,9.0,3.0
22948,Seinfeld,Cereal,1,4,4,4.0,4.0,3.0
22949,Seinfeld,Iran,1,3,3,3.0,3.0,2.0
22950,Seinfeld,Windows 2000,2,6,6,6.0,6.0,4.0
22951,Selena,Dorset,1,5,5,5.0,5.0,3.0
22952,Selena,Frog,3,6,19,13.0,14.0,3.0
22953,Selena,Salt,1,5,5,5.0,5.0,3.0
22954,Selena,Simón Bolívar,1,4,4,4.0,4.0,3.0
22955,Selena,Thallium,2,7,8,7.5,7.5,4.0
22956,Selena,The Holocaust,1,4,4,4.0,4.0,3.0
22957,Selenium,Comoros,1,4,4,4.0,4.0,2.0
22958,Selenium,Henry III of England,1,7,7,7.0,7.0,4.0
22959,Selenium,Heron,1,9,9,9.0,9.0,4.0
22960,Selenium,Invertebrate,1,7,7,7.0,7.0,3.0
22961,Selenium,Moon landing,1,8,8,8.0,8.0,4.0
22962,Semiconductor,Animal,2,4,5,4.5,4.5,2.0
22963,Semiconductor,Bay of Bengal,1,8,8,8.0,8.0,3.0
22964,Semiconductor,California,1,5,5,5.0,5.0,2.0
22965,Semiconductor,Fluorine,1,4,4,4.0,4.0,2.0
22966,Semiconductor,Mauna Loa,1,7,7,7.0,7.0,3.0
22967,Semiconductor,Mozilla Firefox,1,6,6,6.0,6.0,3.0
22968,Semiconductor,Pac-Man,2,4,4,4.0,4.0,3.0
22969,Semiconductor,Scooby-Doo,1,9,9,9.0,9.0,4.0
22970,Semiconductor,Spring (season),2,6,7,6.5,6.5,3.0
22971,Semiconductor,Transport,1,3,3,3.0,3.0,2.0
22972,Semiconductor,United States Constitution,2,8,8,8.0,8.0,3.0
22973,Semiconductor,World War II,3,5,11,7.333333333333333,6.0,2.0
22974,Semiconductor device,Californium,1,5,5,5.0,5.0,3.0
22975,Semiconductor device,Communism,2,3,8,5.5,5.5,2.0
22976,Semiconductor device,Dublin,1,3,3,3.0,3.0,2.0
22977,Semiconductor device,Fine art,2,5,5,5.0,5.0,2.0
22978,Semiconductor device,Ganesha,2,8,10,9.0,9.0,3.0
22979,Semiconductor device,Habsburg Spain,1,4,4,4.0,4.0,3.0
22980,Semiconductor device,Helium,1,4,4,4.0,4.0,2.0
22981,Semiconductor device,Interpol,1,13,13,13.0,13.0,2.0
22982,Semiconductor device,Nationality,2,4,8,6.0,6.0,3.0
22983,Semiconductor device,Plutonium,1,4,4,4.0,4.0,2.0
22984,Semiconductor device,Tyrannosaurus,4,6,8,6.75,6.5,3.0
22985,Senate of Canada,Nintendo DS,1,5,5,5.0,5.0,4.0
22986,Senate of Canada,Northern Ireland,4,3,7,5.0,5.0,2.0
22987,Senegal,Ancient Egypt,1,4,4,4.0,4.0,2.0
22988,Senegal,Aztec,4,5,12,8.25,8.0,3.0
22989,Senegal,Eyelid,1,11,11,11.0,11.0,4.0
22990,Senegal,Hudson Bay,1,4,4,4.0,4.0,3.0
22991,Senegal,Kuwait,1,4,4,4.0,4.0,2.0
22992,Senegal,Lake Victoria,1,4,4,4.0,4.0,3.0
22993,Senegal,North America,1,4,4,4.0,4.0,2.0
22994,Senegal,Tennis,1,4,4,4.0,4.0,3.0
22995,Senufo languages,Battle of Badr,1,6,6,6.0,6.0,4.0
22996,Seoul,Anschluss,1,4,4,4.0,4.0,3.0
22997,Seoul,Chris Evert,1,4,4,4.0,4.0,3.0
22998,Seoul,Cook Islands,1,5,5,5.0,5.0,2.0
22999,Seoul,Coventry,1,7,7,7.0,7.0,3.0
23000,Seoul,Crust (geology),1,5,5,5.0,5.0,3.0
23001,Seoul,Gas tungsten arc welding,3,6,20,11.0,7.0,3.0
23002,Seoul,Wind,1,4,4,4.0,4.0,3.0
23003,Separation of powers under the United States Constitution,Chew Stoke,2,7,19,13.0,13.0,3.0
23004,Separation of powers under the United States Constitution,Eurasian Eagle Owl,1,8,8,8.0,8.0,4.0
23005,Separation of powers under the United States Constitution,Gravitation,1,5,5,5.0,5.0,2.0
23006,Separation of powers under the United States Constitution,Hebrew language,1,5,5,5.0,5.0,3.0
23007,Separation of powers under the United States Constitution,Jimmy Carter,1,4,4,4.0,4.0,2.0
23008,Separation of powers under the United States Constitution,Sub-Saharan Africa,1,6,6,6.0,6.0,3.0
23009,"September 11, 2001 attacks",George W. Bush,1,2,2,2.0,2.0,1.0
23010,"September 11, 2001 attacks",Winston Churchill,1,4,4,4.0,4.0,2.0
23011,Sequence alignment,Craton,1,5,5,5.0,5.0,4.0
23012,Sequence alignment,United States,1,4,4,4.0,4.0,2.0
23013,Sequence alignment,War of the Spanish Succession,1,12,12,12.0,12.0,4.0
23014,Sequoia,Arctic Tern,2,5,10,7.5,7.5,3.0
23015,Sequoia,Australia,1,3,3,3.0,3.0,2.0
23016,Sequoia,East-West Schism,3,4,6,4.666666666666667,4.0,3.0
23017,Sequoia,Eastern Orthodox Church,1,4,4,4.0,4.0,3.0
23018,Sequoia,Guinea-Bissau,1,5,5,5.0,5.0,3.0
23019,Sequoia,Optical fiber,1,7,7,7.0,7.0,3.0
23020,Sequoia,Petroleum,2,5,10,7.5,7.5,2.0
23021,Sequoia,Quantum computer,3,5,9,6.666666666666667,6.0,3.0
23022,Serbia,Al Jazeera,1,5,5,5.0,5.0,3.0
23023,Serbia,Bull shark,1,9,9,9.0,9.0,3.0
23024,Serbia,Household income in the United States,1,4,4,4.0,4.0,3.0
23025,Serbia,Microsoft,1,5,5,5.0,5.0,3.0
23026,Serbia,Moscow,1,5,5,5.0,5.0,2.0
23027,Serbia,Rain,1,4,4,4.0,4.0,3.0
23028,Serbia,Roman road,1,4,4,4.0,4.0,3.0
23029,Serbia,Season,1,4,4,4.0,4.0,3.0
23030,Serbia,Siege,1,4,4,4.0,4.0,2.0
23031,Serbia,Tiger shark,1,8,8,8.0,8.0,3.0
23032,Serbia,U2,1,5,5,5.0,5.0,2.0
23033,Serbia,Vienna,1,4,4,4.0,4.0,1.0
23034,Serbia and Montenegro,Hirohito,1,6,6,6.0,6.0,3.0
23035,Serbia and Montenegro,Ho Chi Minh City,1,6,6,6.0,6.0,3.0
23036,Serbia and Montenegro,Iraq War,2,5,6,5.5,5.5,3.0
23037,Serbia and Montenegro,Jordan River,1,5,5,5.0,5.0,3.0
23038,Serbia and Montenegro,Renaissance music,1,11,11,11.0,11.0,3.0
23039,Serenity (film),Estonia,1,5,5,5.0,5.0,2.0
23040,Serenity (film),Gerald Ford,1,4,4,4.0,4.0,3.0
23041,Serenity (film),Glynn Lunney,1,6,6,6.0,6.0,3.0
23042,Serenity (film),Novel,2,3,5,4.0,4.0,2.0
23043,Serenity (film),Oregon,1,4,4,4.0,4.0,2.0
23044,Sermon on the Mount,American Revolutionary War,1,9,9,9.0,9.0,3.0
23045,Sermon on the Mount,Animal law,1,5,5,5.0,5.0,4.0
23046,Sermon on the Mount,Black hole,1,4,4,4.0,4.0,3.0
23047,Sermon on the Mount,Bohrium,1,7,7,7.0,7.0,4.0
23048,Sermon on the Mount,Lima,2,4,9,6.5,6.5,3.0
23049,Sermon on the Mount,Manufacturing,3,5,11,7.333333333333333,6.0,3.0
23050,Sermon on the Mount,Pyotr Ilyich Tchaikovsky,1,6,6,6.0,6.0,3.0
23051,Sermon on the Mount,Tenzing Norgay,1,9,9,9.0,9.0,3.0
23052,Sesame,Color blindness,1,7,7,7.0,7.0,3.0
23053,Sesame,Communism,2,4,5,4.5,4.5,3.0
23054,Sesame,Iraq,3,3,5,4.333333333333333,5.0,2.0
23055,Sesame,Parthenon,9,3,5,3.4444444444444446,3.0,2.0
23056,Sesame,Weather,1,4,4,4.0,4.0,3.0
23057,Sesame Street,AIDS,1,2,2,2.0,2.0,1.0
23058,Sesame Street,Adolf Hitler,1,5,5,5.0,5.0,3.0
23059,Sesame Street,Airbus,1,5,5,5.0,5.0,2.0
23060,Sesame Street,Carbon dioxide,4,5,10,6.25,5.0,3.0
23061,Sesame Street,George II of Great Britain,3,5,7,5.666666666666667,5.0,3.0
23062,Sesame Street,Humphry Davy,1,4,4,4.0,4.0,3.0
23063,Sesame Street,Joseph Stalin,1,3,3,3.0,3.0,2.0
23064,Sesame Street,Life,2,4,7,5.5,5.5,3.0
23065,Sesame Street,Monarchy,2,4,5,4.5,4.5,2.0
23066,Sesame Street,The Anarchy,1,22,22,22.0,22.0,3.0
23067,Set,Adam Smith,2,4,7,5.5,5.5,3.0
23068,Set,Body mass index,2,8,15,11.5,11.5,4.0
23069,Set,France,1,3,3,3.0,3.0,2.0
23070,Set,History of science,1,4,4,4.0,4.0,3.0
23071,Set,Macintosh,6,6,36,16.5,15.5,4.0
23072,Set,Minimum wage,1,9,9,9.0,9.0,4.0
23073,Set,Peace,2,6,13,9.5,9.5,3.0
23074,Set,Raney nickel,2,9,9,9.0,9.0,4.0
23075,Set,Zebra,4,8,11,9.0,8.5,4.0
23076,Severn crossing,Keira Knightley,1,4,4,4.0,4.0,3.0
23077,Severn crossing,Montreal,1,8,8,8.0,8.0,3.0
23078,Severn crossing,Moon landing,1,7,7,7.0,7.0,4.0
23079,Severn crossing,Sundew,2,8,10,9.0,9.0,3.0
23080,Severn crossing,Volga River,1,7,7,7.0,7.0,3.0
23081,Severn crossing,Water resources,1,5,5,5.0,5.0,4.0
23082,Seychelles,Bohemian Rhapsody,1,4,4,4.0,4.0,3.0
23083,Seychelles,Calvin Coolidge,2,5,6,5.5,5.5,4.0
23084,Seychelles,Great Lakes,2,5,6,5.5,5.5,3.0
23085,Seychelles,Nickel,1,5,5,5.0,5.0,3.0
23086,Seychelles,Star Wars Episode IV  A New Hope,1,7,7,7.0,7.0,4.0
23087,Sgt. Pepper's Lonely Hearts Club Band,George III of the United Kingdom,1,8,8,8.0,8.0,3.0
23088,Sgt. Pepper's Lonely Hearts Club Band,Jerusalem,1,7,7,7.0,7.0,2.0
23089,Sgt. Pepper's Lonely Hearts Club Band,Wolfgang Amadeus Mozart,1,9,9,9.0,9.0,2.0
23090,Shackleton (crater),Fossil fuel,1,4,4,4.0,4.0,2.0
23091,Shackleton (crater),Italy,1,4,4,4.0,4.0,2.0
23092,Shaka,Archimedes,4,5,12,9.0,9.5,4.0
23093,Shaka,Penda of Mercia,1,6,6,6.0,6.0,4.0
23094,Shaka,Pneumonia,2,5,11,8.0,8.0,3.0
23095,Shaka,Roman law,1,5,5,5.0,5.0,3.0
23096,Shaka,Zeus,1,11,11,11.0,11.0,3.0
23097,Shanghai,Algiers,1,4,4,4.0,4.0,2.0
23098,Shanghai,City status in the United Kingdom,1,3,3,3.0,3.0,2.0
23099,Shanghai,English Channel,1,4,4,4.0,4.0,2.0
23100,Shanghai,Liverpool F.C.,1,3,3,3.0,3.0,2.0
23101,Shanghai,Prague,1,4,4,4.0,4.0,2.0
23102,Shanghai,Sand,1,10,10,10.0,10.0,3.0
23103,Shanghai,Scottish Highlands,1,5,5,5.0,5.0,3.0
23104,Shanghai,Skiing,1,7,7,7.0,7.0,2.0
23105,Shanghai,Thermodynamics,1,5,5,5.0,5.0,3.0
23106,Shanghai,Trade union,1,4,4,4.0,4.0,2.0
23107,Shanghai,Woodrow Wilson,1,4,4,4.0,4.0,3.0
23108,Shark,2005 Sumatra earthquake,2,7,12,9.5,9.5,4.0
23109,Shark,Adolf Hitler,1,6,6,6.0,6.0,3.0
23110,Shark,Apollo 11,2,8,10,9.0,9.0,3.0
23111,Shark,Djibouti,1,6,6,6.0,6.0,3.0
23112,Shark,Ernest Hemingway,3,3,8,5.0,4.0,2.0
23113,Shark,FIFA,10,4,4,4.0,4.0,3.0
23114,Shark,Family,1,4,4,4.0,4.0,2.0
23115,Shark,Fidel Castro,1,4,4,4.0,4.0,3.0
23116,Shark,Ike Altgens,1,7,7,7.0,7.0,4.0
23117,Shark,Isaac Newton,4,4,6,5.0,5.0,3.0
23118,Shark,Kuiper belt,1,4,4,4.0,4.0,3.0
23119,Shark,Leif Ericson,3,5,13,8.0,6.0,3.0
23120,Shark,Mars,1,4,4,4.0,4.0,3.0
23121,Shark,United States Bill of Rights,9,4,7,5.333333333333333,6.0,3.0
23122,Shark,Zebra shark,1,2,2,2.0,2.0,1.0
23123,Sharon Tate,Rubidium,3,6,6,6.0,6.0,3.0
23124,Sheffield,Cotopaxi,3,6,10,7.333333333333333,6.0,3.0
23125,Sheffield,Euclidean geometry,1,8,8,8.0,8.0,3.0
23126,Sheffield,James Monroe,1,4,4,4.0,4.0,3.0
23127,Sheffield,Logic,1,8,8,8.0,8.0,3.0
23128,Sheffield,Water,1,3,3,3.0,3.0,2.0
23129,Shelduck,Ubuntu (Linux distribution),1,8,8,8.0,8.0,4.0
23130,Shenzhou 6,Binomial nomenclature,1,13,13,13.0,13.0,3.0
23131,Shenzhou 6,Ship,2,6,10,8.0,8.0,2.0
23132,Shenzhou 6,South Korea,1,4,4,4.0,4.0,2.0
23133,Shenzhou spacecraft,Finance,2,7,11,9.0,9.0,3.0
23134,Shenzhou spacecraft,Human rights,1,3,3,3.0,3.0,2.0
23135,Shenzhou spacecraft,Pottery,1,6,6,6.0,6.0,3.0
23136,Shenzhou spacecraft,Republic of China,1,3,3,3.0,3.0,2.0
23137,Shenzhou spacecraft,Sputnik 2,1,10,10,10.0,10.0,4.0
23138,Shetland,8th century,2,5,7,6.0,6.0,2.0
23139,Shetland,Arabic language,1,7,7,7.0,7.0,2.0
23140,Shetland,C. S. Lewis,1,8,8,8.0,8.0,4.0
23141,Shetland,Camel,1,4,4,4.0,4.0,3.0
23142,Shetland,Indian Standard Time,1,6,6,6.0,6.0,3.0
23143,Shetland,Shielded metal arc welding,1,13,13,13.0,13.0,4.0
23144,Shetland,Timur,1,6,6,6.0,6.0,3.0
23145,Shetland,Tokelau,1,4,4,4.0,4.0,3.0
23146,Shielded metal arc welding,Acceleration,1,3,3,3.0,3.0,2.0
23147,Shielded metal arc welding,Ankylosaurus,1,6,6,6.0,6.0,4.0
23148,Shielded metal arc welding,Boron,2,4,5,4.5,4.5,2.0
23149,Shielded metal arc welding,Edema,1,12,12,12.0,12.0,3.0
23150,Shielded metal arc welding,Guangzhou,1,6,6,6.0,6.0,3.0
23151,Shielded metal arc welding,Hubbard Glacier,1,8,8,8.0,8.0,4.0
23152,Shielded metal arc welding,Ice,1,6,6,6.0,6.0,3.0
23153,Shielded metal arc welding,Lille,1,9,9,9.0,9.0,3.0
23154,Shielded metal arc welding,Mathematics,2,6,7,6.5,6.5,3.0
23155,Shielded metal arc welding,Periodic table,1,4,4,4.0,4.0,2.0
23156,Shielded metal arc welding,Rabbit,1,4,4,4.0,4.0,3.0
23157,Shielded metal arc welding,Serbia,1,4,4,4.0,4.0,3.0
23158,Shigin,Trigonometry,6,5,10,7.0,6.0,3.0
23159,Shining Path,Bonobo,1,6,6,6.0,6.0,3.0
23160,Shining Path,Dover,1,8,8,8.0,8.0,3.0
23161,Shining Path,Equatorial Guinea,2,4,7,5.5,5.5,2.0
23162,Shining Path,Joseph Haydn,1,7,7,7.0,7.0,3.0
23163,Shining Path,Tropical cyclone,1,4,4,4.0,4.0,3.0
23164,Shining Path,United States Congress,1,6,6,6.0,6.0,3.0
23165,Shining Path,Vicia faba,1,10,10,10.0,10.0,2.0
23166,Shinto,1755 Lisbon earthquake,1,6,6,6.0,6.0,3.0
23167,Shinto,Clone Wars (Star Wars),1,6,6,6.0,6.0,3.0
23168,Shinto,Liechtenstein,1,4,4,4.0,4.0,3.0
23169,Shinto,Platinum,1,4,4,4.0,4.0,3.0
23170,Shinto,Suez Canal,1,3,3,3.0,3.0,2.0
23171,Shinto,United Nations,1,3,3,3.0,3.0,2.0
23172,Ship,Gmail,1,8,8,8.0,8.0,4.0
23173,Ship,Isis,1,3,3,3.0,3.0,2.0
23174,Ship,Katana,1,4,4,4.0,4.0,3.0
23175,Ship,Music,1,4,4,4.0,4.0,2.0
23176,Ship,Portuguese language,2,4,5,4.5,4.5,3.0
23177,Ship,Programming language,1,5,5,5.0,5.0,3.0
23178,Ship,Radio,1,3,3,3.0,3.0,2.0
23179,Ship,The Origin of Species,1,3,3,3.0,3.0,2.0
23180,Ship,Vitamin C,2,6,8,7.0,7.0,3.0
23181,Shoe polish,Antelope,1,5,5,5.0,5.0,3.0
23182,Shoe polish,Aztec,1,4,4,4.0,4.0,3.0
23183,Shoe polish,China,1,4,4,4.0,4.0,2.0
23184,Shoe polish,Fossil record,1,4,4,4.0,4.0,3.0
23185,Shoe polish,James Joyce,1,4,4,4.0,4.0,3.0
23186,Shoe polish,La Paz,2,7,7,7.0,7.0,3.0
23187,Shoe polish,Mumbai,1,3,3,3.0,3.0,1.0
23188,Shoe polish,Photon,1,4,4,4.0,4.0,3.0
23189,Shoe polish,Sgt. Pepper's Lonely Hearts Club Band,1,4,4,4.0,4.0,3.0
23190,Shoe polish,Sierra Leone,1,4,4,4.0,4.0,2.0
23191,Shoe polish,Sydney,1,2,2,2.0,2.0,1.0
23192,Shoe polish,Tashkent,1,5,5,5.0,5.0,3.0
23193,Shoe polish,Tree,1,6,6,6.0,6.0,2.0
23194,Short-beaked Echidna,Americium,2,7,13,10.0,10.0,4.0
23195,Short-beaked Echidna,Benjamin Harrison,1,5,5,5.0,5.0,4.0
23196,Short-beaked Echidna,Buddhism,1,5,5,5.0,5.0,3.0
23197,Short-beaked Echidna,Contact lens,1,11,11,11.0,11.0,4.0
23198,Short-beaked Echidna,Glass,1,3,3,3.0,3.0,2.0
23199,Short-beaked Echidna,Jomsvikings,1,9,9,9.0,9.0,4.0
23200,Short-beaked Echidna,Lothal,1,6,6,6.0,6.0,4.0
23201,Shoshone National Forest,Battle of Gettysburg,2,3,5,4.0,4.0,2.0
23202,Shoshone National Forest,Great Pyramid of Giza,1,8,8,8.0,8.0,2.0
23203,Shoshone National Forest,Orca,2,5,6,5.5,5.5,3.0
23204,Shoshone National Forest,Rwanda,1,5,5,5.0,5.0,3.0
23205,Shrine of Remembrance,Bamako,2,6,7,6.5,6.5,3.0
23206,Shrine of Remembrance,Earth,1,4,4,4.0,4.0,2.0
23207,Shrine of Remembrance,Football,1,4,4,4.0,4.0,3.0
23208,Shroud of Turin,6th century,4,4,7,5.5,5.5,2.0
23209,Shroud of Turin,Norse mythology,2,6,6,6.0,6.0,3.0
23210,Shroud of Turin,Plant,1,3,3,3.0,3.0,2.0
23211,Shroud of Turin,Soybean,2,4,7,5.5,5.5,3.0
23212,Shroud of Turin,Tanzania,1,4,4,4.0,4.0,3.0
23213,Shroud of Turin,Zeus,2,7,8,7.5,7.5,3.0
23214,Sichuan Pepper,Brachiosaurus,1,8,8,8.0,8.0,4.0
23215,Sichuan Pepper,Economics,1,3,3,3.0,3.0,2.0
23216,Sichuan Pepper,Great Pyramid of Giza,1,6,6,6.0,6.0,2.0
23217,Sichuan Pepper,Oregon,1,3,3,3.0,3.0,2.0
23218,Sichuan Pepper,Pound sterling,3,6,6,6.0,6.0,3.0
23219,Sichuan Pepper,Tornado,1,12,12,12.0,12.0,3.0
23220,Sichuan Pepper,Upsilon Andromedae c,1,9,9,9.0,9.0,6.0
23221,Sickle-cell disease,American Civil War,1,7,7,7.0,7.0,2.0
23222,Sickle-cell disease,Apollo 8,2,7,9,8.0,8.0,3.0
23223,Sickle-cell disease,Helen,2,7,8,7.5,7.5,3.0
23224,Sickle-cell disease,Mexico City,6,4,10,5.833333333333333,5.0,3.0
23225,Sickle-cell disease,Michigan State University,1,17,17,17.0,17.0,3.0
23226,Sickle-cell disease,National parks of England and Wales,1,7,7,7.0,7.0,4.0
23227,Sickle-cell disease,Thomas Becket,1,6,6,6.0,6.0,4.0
23228,Sickle-cell disease,Turkey,1,3,3,3.0,3.0,2.0
23229,Sickle-cell disease,United States Constitution,1,5,5,5.0,5.0,2.0
23230,Siege,Chile,1,4,4,4.0,4.0,2.0
23231,Siege,Engineering,1,3,3,3.0,3.0,2.0
23232,Siege,Enzyme kinetics,1,8,8,8.0,8.0,3.0
23233,Siege,Manifest Destiny,1,4,4,4.0,4.0,2.0
23234,Siege,Markup language,2,10,11,10.5,10.5,3.0
23235,Siege,Post-glacial rebound,1,6,6,6.0,6.0,3.0
23236,Siege,The Origin of Species,1,6,6,6.0,6.0,3.0
23237,Siege,"Trinity College, Cambridge",1,5,5,5.0,5.0,3.0
23238,Siege,Whale shark,1,6,6,6.0,6.0,3.0
23239,Siege of Antioch,Birth control,2,6,37,21.5,21.5,3.0
23240,Siege of Antioch,Liverpool,1,3,3,3.0,3.0,2.0
23241,Siege of Antioch,Northern Ireland,1,3,3,3.0,3.0,2.0
23242,Sierra Leone,Aesthetics,1,10,10,10.0,10.0,3.0
23243,Sierra Leone,Arctic,1,4,4,4.0,4.0,3.0
23244,Sierra Leone,Hip hop music,1,4,4,4.0,4.0,3.0
23245,Sierra Leone,Jazz,2,4,4,4.0,4.0,2.0
23246,Sierra Leone,Pope,1,11,11,11.0,11.0,2.0
23247,Sigmund Freud,Aluminium,2,8,8,8.0,8.0,3.0
23248,Sigmund Freud,Cinema of the United States,1,4,4,4.0,4.0,3.0
23249,Sigmund Freud,Commodore 64,1,31,31,31.0,31.0,3.0
23250,Sigmund Freud,Flower,1,4,4,4.0,4.0,3.0
23251,Sigmund Freud,Folk music,4,5,9,6.75,6.5,3.0
23252,Sigmund Freud,God,1,3,3,3.0,3.0,2.0
23253,Sigmund Freud,History of Earth,1,4,4,4.0,4.0,3.0
23254,Sigmund Freud,Hungary,1,8,8,8.0,8.0,2.0
23255,Sigmund Freud,Petroleum,2,5,8,6.5,6.5,3.0
23256,Sigmund Freud,Pumpkin,1,5,5,5.0,5.0,4.0
23257,Sikhism,Boeing 747,3,8,11,10.0,11.0,3.0
23258,Sikhism,British monarchy,1,5,5,5.0,5.0,2.0
23259,Sikhism,Giuseppe Verdi,1,9,9,9.0,9.0,3.0
23260,Sikhism,List of countries by system of government,1,9,9,9.0,9.0,2.0
23261,Sikhism,New York City,1,3,3,3.0,3.0,2.0
23262,Sikkim,Ariel Sharon,1,6,6,6.0,6.0,3.0
23263,Sikkim,Axe,1,7,7,7.0,7.0,2.0
23264,Sikkim,Felix Mendelssohn,1,5,5,5.0,5.0,3.0
23265,Sikkim,Franz Kafka,1,7,7,7.0,7.0,3.0
23266,Sikkim,Ho Chi Minh City,2,4,5,4.5,4.5,3.0
23267,Sikkim,Mecca,1,4,4,4.0,4.0,2.0
23268,Sikkim,Socialism,1,5,5,5.0,5.0,2.0
23269,Sikkim,University of Chicago,1,6,6,6.0,6.0,3.0
23270,Sikkim,Weather,1,4,4,4.0,4.0,2.0
23271,Silent film,Avocado,2,8,11,9.5,9.5,4.0
23272,Silent film,Chicago,1,4,4,4.0,4.0,2.0
23273,Silent film,French language,1,4,4,4.0,4.0,2.0
23274,Silent film,Harry Potter,3,4,6,5.333333333333333,6.0,3.0
23275,Silent film,Nile,4,5,6,5.25,5.0,3.0
23276,Silent film,Prostate cancer,1,4,4,4.0,4.0,3.0
23277,Silent film,Soil science,1,7,7,7.0,7.0,4.0
23278,Silicon,Auto racing,1,6,6,6.0,6.0,3.0
23279,Silicon,Cataract,2,8,10,9.0,9.0,3.0
23280,Silicon,Cholera,1,5,5,5.0,5.0,2.0
23281,Silicon,Christopher Wren,1,25,25,25.0,25.0,3.0
23282,Silicon,George VI of the United Kingdom,3,5,15,9.333333333333334,8.0,4.0
23283,Silicon,Plains Zebra,1,6,6,6.0,6.0,4.0
23284,Silicon,Pupil,4,5,12,6.75,5.0,3.0
23285,Silicon,Space Shuttle program,1,13,13,13.0,13.0,3.0
23286,Silurian,Absolute zero,1,5,5,5.0,5.0,3.0
23287,Silurian,Battle of Stalingrad,1,7,7,7.0,7.0,2.0
23288,Silurian,Hello Garci scandal,1,5,5,5.0,5.0,4.0
23289,Silurian,Plutonium,1,7,7,7.0,7.0,3.0
23290,Silurian,Thorax,1,6,6,6.0,6.0,2.0
23291,Silver,12th century,1,4,4,4.0,4.0,2.0
23292,Silver,Asthma,2,4,5,4.5,4.5,2.0
23293,Silver,Carbon,1,4,4,4.0,4.0,2.0
23294,Silver,"Cleveland, Ohio",1,5,5,5.0,5.0,3.0
23295,Silver,Cretaceous,1,7,7,7.0,7.0,3.0
23296,Silver,East Flemish,1,4,4,4.0,4.0,3.0
23297,Silver,Franklin D. Roosevelt,2,5,5,5.0,5.0,3.0
23298,Silver,Gold,1,2,2,2.0,2.0,1.0
23299,Silver,Pelé,1,4,4,4.0,4.0,3.0
23300,Silver,Photosynthesis,3,4,6,4.666666666666667,4.0,2.0
23301,SimCity,Barium,7,6,12,8.714285714285714,9.0,3.0
23302,SimCity,Force,1,6,6,6.0,6.0,3.0
23303,SimCity,Quantum mechanics,3,5,6,5.666666666666667,6.0,3.0
23304,SimCity,Venus,3,5,6,5.666666666666667,6.0,3.0
23305,Sinclair Research Ltd,Commonwealth Games,1,3,3,3.0,3.0,2.0
23306,Sinclair Research Ltd,Las Palmas de Gran Canaria,1,5,5,5.0,5.0,2.0
23307,Sinclair Research Ltd,List of countries,1,7,7,7.0,7.0,2.0
23308,Sinclair Research Ltd,Organization,1,8,8,8.0,8.0,3.0
23309,Singapore,Ancient Rome,3,5,12,7.666666666666667,6.0,2.0
23310,Singapore,Berlin,1,4,4,4.0,4.0,2.0
23311,Singapore,Dutch language,1,4,4,4.0,4.0,2.0
23312,Singapore,Gauss's law,1,6,6,6.0,6.0,3.0
23313,Singapore,List of elements by name,1,4,4,4.0,4.0,3.0
23314,Singapore,Microsoft,3,5,6,5.333333333333333,5.0,3.0
